economy,series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
SMR,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119862147.401424,176306358.817599,198546105.581715,215015643.401901,182944575.939879,170672592.029482,144125713.198154,135161372.533955,133005013.095356,182564953.192803,251247772.877332,355512155.778873,347709671.699278,479069768.427949,647733471.513031,706793198.064613,790271922.067666,449159685.672526,341857697.19973,384949652.80134,539285341.235863,392044349.567832,378976113.953944,450983493.470616,359230311.904522,338957476.907088,473110899.773361,
SMR,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40858.3038340435,36601.8275523984,38739.1586025034,41464.7464336905,51268.3341788181,59562.8887353144,60900.5432888271,64248.0506989351,72709.7968797872,78643.5506479242,66722.6993075554,60239.3407070333,57286.6550002958,49985.349570181,51572.5681707239,50806.5343783866,42660.3381585202,43826.9243116818,45399.0290605549,48995.1420019023,,
SMR,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43195.3693795777,46456.4229102937,50814.4322980881,52469.827900248,55899.4299744348,56226.2496561448,58682.4515320423,62180.6248309276,64812.4483046865,68453.5686094046,74380.6407368651,74527.8629276468,66510.5736597461,62761.4508013086,57943.4468742402,54447.0920034915,53466.7364203932,55420.2930615796,55611.2791429218,57453.8484832653,58867.0133632425,60886.4858583857,,
SMR,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42735291,74.79736328,73.13578033,74.61940765,76.35662079,77.40999603,77.62258148,79.28933716,79.77527618,79.56989288,80.83472443,81.75125885,82.34684753,81.39903259,81.31746674,80.62988281,81.18349457,83.02155304,83.9313736,,
SMR,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4170731707317,,,,,,,,
SOM,FI.RES.TOTL.CD,9300000.0,16500000.0,17900000.0,18770000.0,10200000.0,8600000.0,12300000.0,10000000.0,6750000.0,14229600.0,21252110.0,26190338.463123,31525583.2410085,35333860.8150034,42815002.4293754,68737413.4647077,85230817.2658553,121754091.336404,129691117.969583,51380005.0899502,25745934.8524461,38252036.8533672,15260308.8716208,16476672.9894171,6956602.87162737,8786945.19909335,20315495.040751,16607370.5531532,23187520.6970277,23109678.975035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,NY.GDP.PCAP.CD,65.4795973166728,68.1065663828007,70.8129750586869,73.6072293233101,76.4804494358627,79.428968473361,81.8712704963359,84.1988080694839,86.5501387341127,90.457922806969,93.6547076855086,95.3536138874198,119.818275507383,144.344675828195,128.703198260335,183.195034427561,188.661113014056,103.818457859417,105.113353068187,100.194196961881,96.0961279957105,107.37216000333,117.193464465289,110.884884500343,119.174781292654,131.817383898435,138.096111852811,147.151348306562,148.216502760214,153.140817729991,126.924920542559,,,,,,,,,,,,,,,,,,,,,,,297.955471805298,295.266500446289,293.455235696805,295.967851645225,309.055354770032,314.544165670763,320.038169029699,
SOM,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,NY.GNP.PCAP.CD,,,70.0,70.0,70.0,70.0,80.0,90.0,90.0,90.0,100.0,100.0,120.0,140.0,130.0,190.0,180.0,160.0,130.0,110.0,100.0,110.0,110.0,100.0,110.0,120.0,130.0,150.0,150.0,150.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6,,,
SOM,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,
SOM,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,SP.DYN.LE00.IN,36.976,37.374,37.773,38.175,38.578,38.982,39.384,39.783,40.179,40.57,40.957,41.342,41.727,42.111,42.494,42.876,43.259,43.639,44.013,44.375,44.726,45.068,45.394,45.696,45.961,46.146,46.2,46.115,45.912,45.634,45.378,45.26,45.361,45.721,46.337,47.151,48.067,48.967,49.754,50.392,50.869,51.213,51.492,51.762,52.043,52.346,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068,57.397,
SRB,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11888907220.3041,14214276004.6201,11477985605.7394,15227935668.5302,13307506858.4548,15583042919.9853,14402950144.2862,15431775005.6913,12051956986.1277,11344953319.4664,10748918412.8601,11906315333.2437,12874374086.5037,14994710381.1554,
SRB,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.4505980581,2864.0847269944,3380.04141638289,2571.17271041453,2571.30403953333,914.785719885861,1727.28119565526,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.20076202711,6292.54362926707,7252.40185773992,7411.55864879005,
SRB,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827.6152484217,5229.13970328294,5718.67808694744,5998.95595889922,5532.0437739278,6021.71901512126,6484.76582942023,7224.58611286661,7637.92502835806,8480.52519670659,9181.71305911341,10195.5328440322,11222.618919448,12632.0424046054,12543.1734879565,12808.0850173792,13746.8968107418,13933.9204582499,14629.0318181831,14659.6064222468,14928.408525228,15858.0356413336,16664.0607114127,18295.7481785877,19494.4062048351,
SRB,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.0,2990.0,2610.0,1610.0,1540.0,1520.0,2390.0,3250.0,3830.0,4200.0,4890.0,6040.0,6450.0,6220.0,6300.0,6090.0,6460.0,6240.0,5960.0,5700.0,5560.0,6410.0,7030.0,
SRB,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5720.0,6000.0,5540.0,6020.0,6490.0,7200.0,7590.0,8410.0,9070.0,10070.0,11010.0,12300.0,12350.0,12530.0,13450.0,13480.0,14060.0,14100.0,14240.0,14990.0,15570.0,17370.0,18440.0,
SRB,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43389893,66.81954193,72.17080688,69.85964203,67.85729218,65.45957184,62.49612427,61.01903152,61.87797928,61.65011978,61.00416183,61.12114334,62.11655807,59.86000443,58.25764465,57.68480301,57.57844543,57.47877502,59.36805725,,
SRB,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.8,6.9,6.6,6.4,5.4,,,
SRB,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.2,4.3,4.0,4.2,3.3,,,
SRB,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,25.0,26.7,25.9,25.7,24.3,23.2,,
SRB,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,5.02,,,
SRB,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.38,,,,12.07,,,
SRB,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19512.7461721974,20807.0850981496,22673.1174725235,23550.5137038663,21110.7602329038,22363.9158481572,24166.7221566345,26170.0142903928,27909.9511261992,31934.2868629466,34898.5511966904,36939.3599421914,38034.8037563845,38767.6686874056,40000.965461162,42878.0510091203,46121.3668554281,46137.0463117231,45690.5559447694,43173.8744583692,43482.9573926167,42362.515072558,42005.3703934628,43210.0856226584,43893.3249972073,
SRB,SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4878048780488,,,,,,72.0390243902439,,,71.5829268292683,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.8341463414634,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536585,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.6853658536585,
SSD,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282090260.28818,947810456.615823,416808670.075841,229880518.366326,68159818.6400242,33820210.9558201,36396368.1998607,378281747.007865,
SSD,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.49241411244,1337.88208418369,1535.70818396841,1516.40391483427,1179.73982772896,1779.4693342398,1322.8202385055,1119.65133267823,,,,,
SSD,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910.5402113593,2944.00928743245,3020.95054684192,2844.51612837354,1519.14246379821,2099.23564248958,1495.50961245544,1234.72546042266,,,,,
SSD,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,850.0,1160.0,1250.0,1090.0,,,,,
SSD,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.0,1460.0,1980.0,1280.0,1080.0,,,,,
SSD,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44199467,10.77708054,,
SSD,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,,,,,,,76.4,,,,
SSD,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,,,,,40.8,,,,
SSD,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6,,,50.1,,55.1,65.6,76.4,,,,
SSD,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,SP.DYN.LE00.IN,31.697,32.125,32.55,32.975,33.402,33.828,34.248,34.656,35.051,35.432,35.807,36.186,36.575,36.974,37.378,37.767,38.118,38.417,38.662,38.861,39.033,39.206,39.41,39.671,40.005,40.423,40.931,41.513,42.149,42.825,43.524,44.232,44.932,45.611,46.257,46.855,47.395,47.884,48.333,48.754,49.166,49.592,50.05,50.55,51.095,51.686,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604,57.846,
STP,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137290.88414708,5030364.6651552,12426781.346536,9682286.74057097,10877242.6432456,11639663.8147926,15481933.6221488,17352535.2577729,25470020.0019814,19503428.3234182,26702730.9769363,34181487.4676944,39331621.0517574,61292170.2180379,66659123.4484089,48170349.065802,52125217.7863105,51587491.1367281,63787766.5841619,63523954.9791131,72864704.9867351,63203006.4164723,58950229.500284,43683545.117539,47148376.7357912,
STP,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.687994785979,577.640156567739,678.692839578995,745.315451889244,866.504995638803,883.069731483083,896.85161204896,1098.76806096801,1067.91412455968,1090.26487782667,1254.51792297417,1330.54740424256,1564.67530350241,1770.46574954659,1584.82776026425,1700.04654094347,1813.78323514196,1953.58828993582,1946.64361370086,
STP,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.87854571595,1880.51261344434,2001.06623876245,2087.58359779225,2250.63340379669,2464.24469892727,2540.20173890203,2722.68839596242,2734.02089739758,2876.89115889833,2997.15250915075,2954.57914842828,3318.88527614825,3817.19033136463,3837.62721563206,3889.41270571819,3952.88814723679,4090.63265728379,4145.22703770579,
STP,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,700.0,820.0,940.0,960.0,1020.0,1060.0,1130.0,1180.0,1230.0,1430.0,1630.0,1650.0,1690.0,1700.0,1870.0,1930.0,
STP,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,1810.0,1950.0,2030.0,2200.0,2520.0,2620.0,2720.0,2730.0,2890.0,3010.0,2900.0,3350.0,3880.0,3830.0,3900.0,3940.0,4090.0,4130.0,
STP,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.78919601,33.60137939,35.19279861,47.9280014,43.69356155,43.67123413,6.62378454,20.36616898,17.19594955,23.62181473,29.91150856,33.29079056,32.57883453,33.54168701,35.13707733,31.6226368,40.31388474,46.02723312,43.96152115,,
STP,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,,,,,,,,,,34.6,,,,,,,35.6,,,
STP,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,9.3,,,,,,,13.1,,,
STP,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,,
STP,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9938.41272255816,10157.1304347724,10405.3220301538,10499.2592036533,10989.7043658251,11558.5102437641,11346.9820614759,11708.2301451012,11530.7344865701,11839.3309111505,11971.7637575232,12009.5274529561,12352.0850523088,12915.818568675,13167.6194785641,13436.6262231357,13665.1918657038,13770.8898833541,13659.9489916353,
STP,SP.DYN.LE00.IN,50.378,50.909,51.428,51.931,52.417,52.891,53.361,53.838,54.328,54.833,55.358,55.907,56.472,57.04,57.597,58.13,58.623,59.063,59.436,59.731,59.928,60.014,59.992,59.878,59.688,59.442,59.161,58.874,58.608,58.392,58.247,58.188,58.212,58.318,58.511,58.795,59.172,59.631,60.159,60.742,61.365,62.017,62.687,63.359,64.02,64.659,65.27,65.854,66.412,66.938,67.43,67.885,68.306,68.695,69.052,69.377,69.67,69.933,70.17,70.385,
SUR,FI.RES.TOTL.CD,17501597.906988,16262115.6300738,15778756.3618242,17869541.578922,19967877.2163904,24676877.2163904,27048178.9669973,27143651.6951469,31456378.0121208,32474000.1446783,37078136.8013246,43893664.6679634,53655594.0167505,73004545.3405565,95075139.9199447,112107456.427733,130107634.607038,118372274.422493,144644798.535675,197214079.114839,221129296.543836,228584490.622737,200464854.745069,79778795.65235,41541766.2447037,41103145.4242727,42029395.843428,41275925.2013439,34745300.689633,30931083.6722555,41887843.425981,20221809.4426672,35321332.0044368,38828127.9641101,60427797.5437246,169080965.592513,145619416.774105,164989208.730905,143047987.380392,109790274.716135,133306155.826373,192538818.541789,113194031.160952,114370366.439774,138383053.367401,141874019.080815,237361004.178972,403278663.513958,602541474.423839,657026656.390322,690815612.851081,816878191.094628,1008868435.43632,778764877.889552,625144169.129015,330244649.262198,381050648.917497,424603963.080103,580780344.590911,647934729.692427,
SUR,NY.GDP.PCAP.CD,346.163198666065,363.95832558894,382.20563749202,403.757072560868,419.649854652524,468.627921894333,562.907542399196,634.791887779609,676.901761599322,714.159978436302,747.161113919647,815.210031687566,847.904497604014,930.237019295327,1133.23102871442,1295.81275714437,1412.21235427393,1793.65802784294,2053.87835343463,2180.72269010607,2211.21405386462,2468.4570616198,2535.13868455394,2438.70796782617,2368.92756674947,2368.18975900346,2381.50604196903,2571.9557098729,2985.5198430352,1366.46838688231,958.612332137947,1084.96425017373,961.826471860751,1001.72116282662,1391.62015383495,1565.21202336887,1921.90543949937,2039.83684343796,2415.742065684,1904.44517958318,2012.28165067815,1750.57673687227,2267.75398376931,2611.37749349033,3006.18323287406,3590.64818332412,5197.74790651499,5744.75972670722,6831.98362206284,7408.36078641818,8255.87487222955,8263.20380320348,9200.97478600343,9402.1644191114,9471.92200052426,8562.08136860759,5539.11790036234,5637.5149461838,6015.16460686684,6359.83361442737,
SUR,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.7436848645,6891.84257289771,6948.41115181902,6522.19504449447,6776.01903501253,6812.38405140906,6907.13344954611,7329.30676818808,7488.72896958098,7401.29465415514,7634.37510105777,8033.46845463472,8290.67476953735,8871.60522461456,9769.86504920727,10405.6787155783,11210.7956925829,11960.9797989607,12552.9765147257,12880.6412919108,13548.5332166139,14475.0726056728,15785.1235672236,16815.1104323619,17261.0755848226,16072.417469767,14206.6456138217,16372.5796227304,17039.6856765218,17256.02044768,
SUR,NY.GNP.PCAP.CD,,,270.0,230.0,250.0,370.0,450.0,510.0,520.0,530.0,570.0,610.0,690.0,770.0,980.0,1320.0,1420.0,1640.0,1930.0,2170.0,2290.0,2640.0,2510.0,2320.0,2340.0,2380.0,2460.0,2520.0,2980.0,2230.0,1420.0,1140.0,1040.0,970.0,1100.0,1320.0,1630.0,1840.0,2050.0,1950.0,1970.0,1670.0,1930.0,2200.0,2820.0,3320.0,4040.0,5050.0,6330.0,6960.0,7620.0,7920.0,8550.0,8950.0,9260.0,8690.0,6590.0,5390.0,5210.0,5420.0,
SUR,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0,6870.0,6940.0,6450.0,6740.0,6790.0,6860.0,7170.0,7340.0,7160.0,7340.0,7240.0,8020.0,8590.0,9430.0,10220.0,10980.0,11950.0,12630.0,12900.0,13230.0,13620.0,15170.0,16390.0,17030.0,16030.0,13440.0,14350.0,15120.0,15310.0,
SUR,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.38562012,48.61003494,46.13042068,43.72706985,44.50475693,45.05426407,46.40096664,49.49171066,44.19250488,45.95678711,42.37413788,40.63019562,40.9983902,42.10774994,41.50099945,54.47964478,61.90745163,58.22666168,65.93087006,,
SUR,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,
SUR,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,
SUR,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47082.8913147066,46308.6259826581,41591.0281953208,40785.6429940558,38159.9525184306,38832.497366823,40068.7957455553,40190.5093132916,40160.3640420121,39716.9244396584,40264.366842752,40331.9789820102,41737.5652269575,44045.1334407133,45095.0270675666,46635.5158653891,47916.4828704907,48811.6691810511,49392.6098272422,50093.8037652184,52265.4343735154,53073.2755750378,52871.2743609307,52393.3851627414,50043.6362449588,46702.492359541,46877.4838641305,47445.4956741381,47024.5622465385,
SUR,SP.DYN.LE00.IN,59.682,60.038,60.377,60.705,61.026,61.346,61.666,61.984,62.299,62.609,62.911,63.199,63.47,63.724,63.964,64.201,64.445,64.704,64.981,65.274,65.575,65.873,66.154,66.409,66.631,66.819,66.978,67.113,67.233,67.341,67.436,67.519,67.59,67.647,67.695,67.731,67.753,67.762,67.768,67.781,67.822,67.913,68.064,68.28,68.555,68.877,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57,71.682,
SVK,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919587370.951195,2185568698.64439,3862773475.84759,3895192593.29453,3604685676.86097,3240043059.73294,3745098699.54131,4376328677.41435,4453132136.27224,9195618259.20125,12149157811.6938,14911965832.3249,15479863359.0887,13364307419.1005,18973379149.3287,18836137092.7208,1803647039.12467,2155733869.47611,2417985582.87202,2519014757.96748,2152916324.50638,2620751837.79851,2892029439.91285,2879889589.86374,3620878540.50759,5229297354.833,7168770088.19532,
SVK,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516040785,2691.19565226261,2920.91754234186,3102.29685877712,3771.35951578288,4819.12555470987,5196.94037965932,5146.67107827084,5538.61646477184,5643.6751092567,5413.15062068807,5717.21708969017,6533.55321303732,8712.69879312059,10671.8218610632,11685.7548224391,13159.7594413964,16085.611523338,18677.2927109318,16531.6705140706,16750.7974416083,18361.5694760083,17481.8954435252,18260.0157710019,18674.3440568625,16310.9884090005,16508.6703604932,17556.6008176369,19406.3475337924,19266.0141007811,
SVK,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7158.79834116897,7452.92872745868,8052.66714759916,8676.50836048428,9384.34417516221,10082.6203038561,10622.5967225718,10714.1771288139,11381.5144601295,12391.3454351888,13312.203306834,14166.4959299715,15213.7251872718,16639.3941239799,18888.7564883676,21196.619583812,23725.8577558996,23097.5659881286,25209.347064081,26082.758467154,26967.1253617422,28002.4974112566,28996.8667929371,29919.6596714916,29659.3717763701,30189.3971333144,32553.4072513065,33515.4325286195,
SVK,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220.0,5020.0,5420.0,5430.0,5380.0,5530.0,5720.0,6020.0,6960.0,9030.0,11350.0,12940.0,14930.0,17250.0,17100.0,17430.0,17440.0,17800.0,18250.0,18310.0,17670.0,16790.0,16620.0,18350.0,19210.0,
SVK,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8720.0,9470.0,10110.0,10640.0,10670.0,11340.0,12400.0,13280.0,13480.0,14630.0,16220.0,18360.0,20610.0,23320.0,22980.0,24690.0,25180.0,26510.0,27790.0,28670.0,29200.0,28890.0,29620.0,32110.0,32920.0,
SVK,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.44744873,88.35826111,88.24501801,87.06156158,78.0765686,74.3661499,69.11797333,68.44287872,74.84070587,73.0799408,71.58911133,73.29391479,71.63899994,73.67860413,79.59914398,78.84928131,79.78240967,79.1057663,79.2390976,,
SVK,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.2,0.3,0.4,0.4,0.5,0.4,0.3,0.3,0.6,0.7,1.3,,0.2,,
SVK,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.4,0.3,1.2,,0.1,,
SVK,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,11.6,10.6,10.9,11.0,12.0,13.0,13.2,12.8,12.6,12.3,12.7,12.4,12.2,11.9,,
SVK,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,14.95,,
SVK,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.83,,,,,25.09,,
